feedback_id,date,branch,product,client_comment,source
fc3f3dc2-4be6-455f-b7a5-93f53ef9354c,2025-07-19,Edmonton - Whythe Ave,No-Fee All-In Digital,"The Mortgage is giving me trouble, fail to send e-Transfer.",Mobile App Survey
6e3c7f34-9e89-4bdc-9cd9-57d6a30daaab,2025-05-06,Calgary - Country Hills,Mortgage,"Fraud protection locked my card while I was in Banff, very horrible.",Call Center Log
01e42833-bcb5-4c98-b753-c636f9f6ad6e,2025-11-13,Edmonton - Southgate,GIC,???,Mobile App Survey
de747d31-446b-4176-a5d1-10f7ea65da87,2026-01-01,Digital (App/Web),No-Fee All-In Digital,"The new interface is confusing, I can't find my Gold Cash Rewards Mastercard details.",Call Center Log
c7006f59-74d4-40c7-8fdc-9538a6690158,2025-05-17,Edmonton - Whythe Ave,Springboard Savings,The teller at Digital (App/Web) was very amazing and solved my issue.,Call Center Log
1616ef1c-acaa-4344-a6d0-96c30353ed61,2025-04-01,Digital (App/Web),Mortgage,Great experience with the Mortgage application process.,Call Center Log
9dbe1cea-71e3-4b6e-b86e-65ab1caa0113,2025-06-03,Edmonton - Southgate,GIC,"I love the new Unlimited Chequing, it helps me save money.",Call Center Log
66883707-3512-4eb9-ac6c-7fee8edb4f08,2025-10-29,Calgary - 17th Ave,Springboard Savings,"Fraud protection locked my card while I was in Banff, very unacceptable.",Mobile App Survey
45cfbca5-ac70-4c0d-9f55-e4bf484634e0,2025-03-20,Red Deer - Gaetz Ave,Business Operating Account,The teller at Edmonton - Southgate was very amazing and solved my issue.,Call Center Log
77168d3e-3c61-47b4-93ba-9f48240cda54,2025-06-03,Calgary - 17th Ave,Unlimited Chequing,"Fraud protection locked my card while I was in Banff, very unacceptable.",Call Center Log
93e55ed5-a18f-4788-b840-024386d63513,2025-09-17,Digital (App/Web),Springboard Savings,,Call Center Log
e07c8b43-33cc-446e-b193-73232a2b9559,2025-06-06,Calgary - 17th Ave,GIC,The teller at Edmonton - Southgate was very quick and solved my issue.,Email
49fabc61-7df4-4dee-80d3-6374d01a1704,2025-07-23,Calgary - Country Hills,GIC,"Finally, the app works for Business Operating Account!",Email
7ff489f3-f2ba-4bb9-87a0-0b25824bd00a,2026-01-22,Red Deer - Gaetz Ave,GIC,"Disappointed with the No-Fee All-In Digital, the fees are too high.",Email
410520dc-0e9b-47f6-8852-79943fa9685d,2025-11-19,Edmonton - Southgate,Springboard Savings,"Finally, the app works for Unlimited Chequing!",Call Center Log
0d063557-edb7-48ac-a738-7a26584ee14d,2025-11-25,Digital (App/Web),Springboard Savings,"The new interface is confusing, I can't find my Business Operating Account details.",Email
7c5a7593-bf47-43a8-8f75-1f113384ba6b,2025-10-26,Digital (App/Web),GIC,Customer service was painful when I called about my GIC.,Mobile App Survey
09d5c348-7058-4eed-8ddf-a615245c30a5,2026-02-05,Calgary - Chinook,Gold Cash Rewards Mastercard,I tried to use the mobile app but fail to send e-Transfer.,Call Center Log
63dc3ddb-8cdd-4da2-9e57-f75956d041ef,2026-01-28,Digital (App/Web),GIC,The teller at Digital (App/Web) was very amazing and solved my issue.,Call Center Log
186f6ce2-3819-4892-bd4e-dbb89573e9f0,2025-10-02,Red Deer - Gaetz Ave,Mortgage,,Email
1ad3ab58-931c-4f38-8a6f-40c83a554757,2025-03-02,Digital (App/Web),GIC,The staff at Calgary - Chinook were so kind today.,Call Center Log
4e542124-f8e4-4d0a-8907-abf9bad92666,2025-06-12,Calgary - Chinook,No-Fee All-In Digital,,Call Center Log
e2a1396b-8c09-40bf-8a42-13d465bdbe98,2025-10-31,Digital (App/Web),Gold Cash Rewards Mastercard,Why does the app always fail to send e-Transfer when I try to pay bills?,Call Center Log
c17d785a-1e8b-40d2-8d65-2740a10ab9bf,2025-09-19,Calgary - Chinook,Unlimited Chequing,The staff at Edmonton - Southgate were so friendly today.,Email
d4cc642b-f92c-4612-9f87-7476d33db31a,2025-09-05,Calgary - 17th Ave,GIC,The teller at Digital (App/Web) was very kind and solved my issue.,Mobile App Survey
6f3314dd-d516-43d6-9a49-77ee03cfe058,2025-04-17,Calgary - Country Hills,No-Fee All-In Digital,"Best bank in Alberta, specifically for No-Fee All-In Digital.",Call Center Log
11babd7e-afa8-4ec0-8c7f-5b75bfc3634b,2025-10-31,Calgary - Chinook,GIC,"Best bank in Alberta, specifically for Mortgage.",Mobile App Survey
dba1a4fa-c17e-4524-ab9b-e9b0ad396035,2025-04-03,Red Deer - Gaetz Ave,Springboard Savings,"Disappointed with the Gold Cash Rewards Mastercard, the fees are too high.",Call Center Log
7a7d7d50-7762-4188-a9e0-9f83fd8f478c,2025-03-27,Edmonton - Southgate,No-Fee All-In Digital,Biometric login on the app freeze at the login screen every time after the update.,Call Center Log
79b125e3-9636-4724-b6bd-df6aad114f9a,2025-06-16,Calgary - 17th Ave,No-Fee All-In Digital,"Fraud protection locked my card while I was in Banff, very painful.",Email
3d67dc58-23aa-4848-84c1-7df7004f495b,2025-08-04,Calgary - Country Hills,Springboard Savings,"Wait times at Digital (App/Web) are horrible, I waited forever.",Call Center Log
66356933-6e37-480a-8a48-69cdb2049aa0,2025-03-22,Calgary - 17th Ave,No-Fee All-In Digital,Why does the app always log me out randomly when I try to pay bills?,Email
16afc98b-26af-484f-a02b-51f20634894d,2025-11-09,Digital (App/Web),GIC,"Best bank in Alberta, specifically for GIC.",Email
73d1eb03-3722-4d3a-aabc-92e76a65c6bf,2026-02-06,Digital (App/Web),Business Operating Account,Great experience with the Springboard Savings application process.,Mobile App Survey
23a4169f-df2b-46d8-a1d9-1e421cbfa6a8,2025-09-05,Digital (App/Web),Mortgage,I tried to use the mobile app but log me out randomly.,Email
53f99bf1-b0a3-4d54-99df-9bef55bf52ef,2025-03-16,Digital (App/Web),Springboard Savings,"Fraud protection locked my card while I was in Banff, very slow.",Mobile App Survey
1549157f-5da4-4d79-ac4e-af48d2ab86b2,2025-02-27,Calgary - 17th Ave,Springboard Savings,"Finally, the app works for Business Operating Account!",Mobile App Survey
099be82f-74b4-4939-807e-e71b5f4aeaa3,2025-03-18,Edmonton - Whythe Ave,Mortgage,I tried to use the mobile app but decline my card.,Mobile App Survey
147fc5b5-422d-4c3b-a922-e2f83946b671,2025-06-15,Calgary - 17th Ave,Business Operating Account,Why does the app always crash on startup when I try to pay bills?,Call Center Log
1c52d4fb-f09b-47a6-bf43-c71f12771c0a,2025-11-12,Calgary - Country Hills,GIC,I tried to use the mobile app but ask for security questions I didn't set.,Email
dcfd0fff-5b07-4a9e-8461-53fb60571137,2025-09-17,Red Deer - Gaetz Ave,Business Operating Account,Biometric login on the app freeze at the login screen every time after the update.,Call Center Log
7872243e-e00c-46ef-89a9-76232a28379b,2025-06-28,Calgary - 17th Ave,Springboard Savings,What are your hours?,Call Center Log
ae499fcd-f493-4bba-85ac-971faa6984c5,2025-08-24,Calgary - 17th Ave,Unlimited Chequing,"Fraud protection locked my card while I was in Banff, very horrible.",Call Center Log
6ede82ff-4d82-4768-b1e8-024a031466f9,2025-06-05,Calgary - Chinook,Gold Cash Rewards Mastercard,"The Unlimited Chequing is giving me trouble, freeze at the login screen.",Email
628f9040-2f79-4c1b-8d58-c62e62a89fb5,2025-04-28,Calgary - Chinook,Mortgage,The teller at Lethbridge - West was very helpful and solved my issue.,Email
72ee58dd-7ba0-48cb-9663-b3d503e45da5,2025-04-06,Lethbridge - West,Unlimited Chequing,Biometric login on the app decline my card every time after the update.,Call Center Log
a9fda1dd-9275-4d7e-a13c-12f488591461,2025-07-05,Digital (App/Web),GIC,Customer service was ridiculous when I called about my Unlimited Chequing.,Call Center Log
9e7daf38-9a0e-4ef9-a13a-25737afbbfb1,2025-04-01,Calgary - Chinook,Mortgage,"I love the new Mortgage, it helps me save money.",Email
523981ac-9839-48ce-ae87-1cce4d9efa41,2025-03-04,Calgary - 17th Ave,Mortgage,"Disappointed with the Mortgage, the fees are too high.",Email
ea011508-27d0-49f1-9833-5ceb8df84442,2025-10-17,Digital (App/Web),No-Fee All-In Digital,"Best bank in Alberta, specifically for Springboard Savings.",Mobile App Survey
4da86f5e-b8fa-40c5-89e1-8dfda29749f6,2025-07-31,Edmonton - Southgate,GIC,The staff at Calgary - Chinook were so efficient today.,Call Center Log
94e37894-201b-4bfb-8044-b61910845286,2026-01-25,Calgary - Chinook,Gold Cash Rewards Mastercard,"Best bank in Alberta, specifically for Unlimited Chequing.",Call Center Log
95f0f61b-ba2e-49c4-a81d-bf86e8759b0f,2025-09-29,Digital (App/Web),No-Fee All-In Digital,I tried to use the mobile app but log me out randomly.,Email
3b4dbde6-0cda-491c-a099-66fde79343e4,2025-10-25,Calgary - Chinook,No-Fee All-In Digital,What are your hours?,Call Center Log
60f31619-2d76-40e9-aaec-2b3047b6f252,2025-07-29,Calgary - Country Hills,No-Fee All-In Digital,"The No-Fee All-In Digital is giving me trouble, decline my card.",Call Center Log
0807cacd-179f-4223-9cf9-93004ab86c14,2025-05-30,Digital (App/Web),GIC,"Disappointed with the GIC, the fees are too high.",Call Center Log
68a80296-fa8b-48a0-a8e4-902bd51957bb,2025-03-19,Lethbridge - West,Gold Cash Rewards Mastercard,"Wait times at Calgary - 17th Ave are ridiculous, I waited 45 minutes.",Call Center Log
5ebdda8f-14a7-4847-b450-efe6666ea0ec,2025-04-29,Calgary - Chinook,Mortgage,"I love the new Mortgage, it helps me save money.",Email
560d6f3d-9e4b-4f24-9ba3-dfbaadeb19d5,2025-11-08,Calgary - 17th Ave,No-Fee All-In Digital,What are your hours?,Email
119c8d76-f949-40c5-952f-d50515323d83,2025-12-14,Digital (App/Web),No-Fee All-In Digital,The teller at Digital (App/Web) was very friendly and solved my issue.,Mobile App Survey
69a21686-5d54-449d-b461-45da9cb9d3d8,2025-03-21,Red Deer - Gaetz Ave,Gold Cash Rewards Mastercard,"Finally, the app works for No-Fee All-In Digital!",Email
79d073f0-27d6-4452-8844-26325dc7997d,2025-12-13,Lethbridge - West,Gold Cash Rewards Mastercard,"The new interface is confusing, I can't find my Business Operating Account details.",Call Center Log
040437ac-cc4c-42df-bf8c-4ca1954cf562,2025-10-17,Edmonton - Southgate,Unlimited Chequing,What are your hours?,Call Center Log
fa870c50-ddf5-451b-b037-f31733802cd6,2025-06-15,Edmonton - Whythe Ave,Unlimited Chequing,Statement update.,Email
d431e0c9-d0e1-41ac-89f1-d7783fba58e6,2025-06-13,Calgary - Chinook,Springboard Savings,What are your hours?,Email
66f46592-1186-45a3-9fb5-fed8496f5fba,2025-05-20,Digital (App/Web),Gold Cash Rewards Mastercard,Why does the app always freeze at the login screen when I try to pay bills?,Call Center Log
62ec28f0-c327-4933-a125-967060540949,2025-09-28,Digital (App/Web),Unlimited Chequing,"Wait times at Calgary - Chinook are slow, I waited forever.",Mobile App Survey
20b7d455-5aed-4a97-955c-b2d46569e184,2025-11-24,Calgary - Country Hills,Unlimited Chequing,"The No-Fee All-In Digital is giving me trouble, freeze at the login screen.",Mobile App Survey
c18acf95-ef6c-48fc-a237-77c6bf28f5c2,2026-01-13,Calgary - Chinook,GIC,"Wait times at Calgary - 17th Ave are slow, I waited too long.",Mobile App Survey
c972d5ba-2f1b-4430-91ff-c773559958de,2025-10-03,Calgary - Chinook,Business Operating Account,"Fraud protection locked my card while I was in Banff, very ridiculous.",Mobile App Survey
fc68a38b-0059-4030-a436-afb703bfd979,2025-10-26,Digital (App/Web),Mortgage,"The Unlimited Chequing is giving me trouble, reject my cheque deposit.",Email
a412d557-0f1f-47d4-9e57-64d5f63ebc73,2025-10-13,Calgary - Chinook,Business Operating Account,The staff at Digital (App/Web) were so efficient today.,Call Center Log
0beca951-f3ea-494b-97cd-44eb0137e43f,2025-08-21,Red Deer - Gaetz Ave,No-Fee All-In Digital,???,Email
48ff4cda-4f04-4a08-97c2-c64544758841,2025-09-12,Calgary - Country Hills,Springboard Savings,"Best bank in Alberta, specifically for Business Operating Account.",Mobile App Survey
2dfc8e77-3ba2-4e17-b5b7-4b985a62af1f,2025-04-09,Red Deer - Gaetz Ave,Springboard Savings,,Mobile App Survey
ccd35484-e03c-47fa-b0a7-4fa6d8a4d4fb,2025-07-17,Calgary - Chinook,Mortgage,"Disappointed with the Business Operating Account, the fees are too high.",Call Center Log
1a08787c-67db-4ab1-af83-7dcb7a91708b,2026-02-09,Calgary - 17th Ave,No-Fee All-In Digital,Biometric login on the app fail to send e-Transfer every time after the update.,Email
4c3f6544-a1ca-42be-af91-eba686a92333,2025-03-16,Lethbridge - West,GIC,"Disappointed with the Business Operating Account, the fees are too high.",Mobile App Survey
f6ad643e-be63-4b10-b843-3d2d5e24edc5,2025-10-16,Red Deer - Gaetz Ave,No-Fee All-In Digital,I have a question about my account.,Email
d6374866-e674-467b-a420-a480af8f8bfe,2025-10-31,Digital (App/Web),GIC,I tried to use the mobile app but show the wrong balance.,Call Center Log
a79fc43b-37d5-48c8-956b-141d8f9dc341,2026-01-12,Edmonton - Southgate,Gold Cash Rewards Mastercard,"Disappointed with the Unlimited Chequing, the fees are too high.",Email
090b71c0-90a1-4262-9f23-2b66cc160127,2025-11-01,Lethbridge - West,Gold Cash Rewards Mastercard,The teller at Red Deer - Gaetz Ave was very quick and solved my issue.,Mobile App Survey
97598446-5596-42a9-8ffc-2be751ac15a3,2025-03-03,Red Deer - Gaetz Ave,Springboard Savings,"The new interface is confusing, I can't find my Unlimited Chequing details.",Call Center Log
65f9a8ed-849f-4be9-ae6f-59d96c4eefe3,2025-04-18,Calgary - Chinook,Mortgage,"The Gold Cash Rewards Mastercard is giving me trouble, reject my cheque deposit.",Mobile App Survey
ede880d4-c320-4134-a0e2-47755de9c9b3,2025-06-14,Digital (App/Web),Springboard Savings,Customer service was painful when I called about my Springboard Savings.,Call Center Log
4ebf440f-3def-4a5f-8ecc-1a1dd6d932f7,2025-06-20,Digital (App/Web),Unlimited Chequing,"Finally, the app works for Business Operating Account!",Call Center Log
65ca2cbd-6a50-4a36-be64-ec7d0fbbb8f4,2025-12-23,Red Deer - Gaetz Ave,Gold Cash Rewards Mastercard,"I love the new Springboard Savings, it helps me save money.",Call Center Log
262a4e66-b813-4947-ae22-49105937c556,2025-09-08,Lethbridge - West,Gold Cash Rewards Mastercard,"Wait times at Calgary - 17th Ave are unacceptable, I waited 20 mins.",Call Center Log
4c972513-c4fe-414b-9ac2-274110453240,2025-03-16,Digital (App/Web),Business Operating Account,The teller at Calgary - Chinook was very efficient and solved my issue.,Email
20eae75c-f2c7-49b7-9a19-02b0f401fbab,2025-10-01,Digital (App/Web),Mortgage,Biometric login on the app show the wrong balance every time after the update.,Call Center Log
13ec829f-6737-4b37-b636-fa04c1e2b28c,2025-09-11,Digital (App/Web),Gold Cash Rewards Mastercard,"The Business Operating Account is giving me trouble, reject my cheque deposit.",Email
14652a66-37ac-41b4-a6e8-72d5369d9eb2,2025-09-30,Lethbridge - West,Business Operating Account,The teller at Digital (App/Web) was very helpful and solved my issue.,Call Center Log
8d595d28-faf2-4dfb-a832-e2024e0f7c4e,2025-04-06,Digital (App/Web),Springboard Savings,???,Call Center Log
85a22d9b-5d7d-4900-be85-398363efabaa,2025-05-18,Edmonton - Southgate,Unlimited Chequing,"Best bank in Alberta, specifically for Springboard Savings.",Email
199a3abe-31d5-4ffb-8cc9-1cb1ac1b43f0,2025-12-14,Lethbridge - West,Mortgage,What are your hours?,Email
5accdc48-e9d0-4347-b33c-e2d84963bafe,2025-06-13,Red Deer - Gaetz Ave,Business Operating Account,"Fraud protection locked my card while I was in Banff, very frustrating.",Mobile App Survey
79a9d000-774c-47aa-a5c0-8528c7647fc2,2025-03-23,Red Deer - Gaetz Ave,Business Operating Account,I tried to use the mobile app but decline my card.,Call Center Log
32fd1157-a338-4f33-a644-99f50393c4fc,2025-06-05,Digital (App/Web),Business Operating Account,Biometric login on the app crash on startup every time after the update.,Email
f307c0e6-4cd3-4be0-8240-cdd9304a3396,2025-08-01,Edmonton - Southgate,Springboard Savings,The staff at Calgary - Country Hills were so helpful today.,Call Center Log
bc073903-4d47-4136-91d2-d5ae6e54bf76,2025-12-15,Calgary - Chinook,No-Fee All-In Digital,"Wait times at Red Deer - Gaetz Ave are horrible, I waited 45 minutes.",Mobile App Survey
9ea4747e-a31d-43dc-8f2c-17a9537a5fbf,2025-08-15,Red Deer - Gaetz Ave,No-Fee All-In Digital,,Mobile App Survey
fb5828ad-e68f-4fa1-9ff3-128196eb564e,2025-06-10,Calgary - Country Hills,GIC,"The new interface is confusing, I can't find my Springboard Savings details.",Mobile App Survey
a0f62a2c-33f3-4240-b9b0-585d7022be37,2025-10-23,Calgary - Country Hills,No-Fee All-In Digital,What are your hours?,Mobile App Survey
ba355f38-6402-412a-aeaa-4953de5aeacf,2026-01-17,Digital (App/Web),Unlimited Chequing,Why does the app always show the wrong balance when I try to pay bills?,Mobile App Survey
d6efccef-025a-40fb-9115-67ec0547802f,2026-02-09,Edmonton - Southgate,Unlimited Chequing,Why does the app always fail to send e-Transfer when I try to pay bills?,Mobile App Survey
fc456cd9-5ddd-4592-bf41-750a011837b5,2025-05-25,Digital (App/Web),Business Operating Account,"Disappointed with the No-Fee All-In Digital, the fees are too high.",Call Center Log
0e7f23ca-d43a-4e5c-8e3b-9433b8cb1941,2025-10-26,Edmonton - Whythe Ave,Mortgage,,Call Center Log
fc571470-4ffc-4d06-aa30-a905467d0692,2025-02-21,Red Deer - Gaetz Ave,Business Operating Account,"Disappointed with the Business Operating Account, the fees are too high.",Mobile App Survey
ed2b9046-2541-4b84-aaf2-cdaa5d062e15,2025-04-07,Calgary - Country Hills,Mortgage,Great experience with the Business Operating Account application process.,Mobile App Survey
16d70441-1e18-4f90-a336-f42022df84c5,2025-09-26,Digital (App/Web),Mortgage,"Disappointed with the Mortgage, the fees are too high.",Call Center Log
0fde513f-830f-42a2-9b59-b02569c3dff9,2025-09-22,Calgary - 17th Ave,Mortgage,The staff at Edmonton - Whythe Ave were so kind today.,Mobile App Survey
6db3c704-1807-43bf-a428-bc7d0c560ad3,2025-02-27,Lethbridge - West,GIC,Great experience with the Mortgage application process.,Email
fdf190a4-1153-477e-8b96-15d284fa33b7,2026-01-24,Lethbridge - West,Unlimited Chequing,I tried to use the mobile app but decline my card.,Email
40c4814a-e99c-496a-8080-6fca20a957f6,2026-01-27,Edmonton - Whythe Ave,Unlimited Chequing,Great experience with the Mortgage application process.,Mobile App Survey
